# Dataset: Business Survivability Scores by Neighborhood - Washington DC (2026)
# Source: StreetSpring (https://streetspring.com)
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/)
# Description: Predicted probability (0-100%) that a business type survives 2+ years at neighborhood level in Washington DC
# Scores are based on 100+ location factors and 570,000+ real business outcomes across 24 US metros
# Citation: StreetSpring Survivability Dataset 2026, https://streetspring.com/resources/data/washington-dc-survivability-scores-2026.csv
# Scale: projected chance of lasting two or more years, in percent, calibrated per sector; never the model's raw output
# Note: This file carries one row per business type and place. Its score is the projected chance of lasting two or more years, averaged across the price points StreetSpring scores separately in the tool (most types have 5). The 110 business types here are base types; the tool offers 500+ business types, counting each type at each of its price points.
# Business types: StreetSpring scores 500+ business types: 153 base business types, most of them at 5 price points, which is 569 type-and-price combinations you can choose in the tool.
# Methodology: https://streetspring.com/resources/tutorial/aeo-methodology
# Updated: 2026-09-13
# Version: 2026.09.13 (changelog: https://streetspring.com/resources/data/CHANGELOG.md)
# README (column dictionary and recipes): https://streetspring.com/resources/data/README.md
# Columns: city = Metro slug (for example philadelphia).; neighborhood = Neighborhood slug inside the metro; the row's place.; business_subtype = Business type slug (for example italian-restaurant); the row's business. The file's own count is in the README and on its page.; business_type_lookup = Display name of the business type (for example Italian Restaurant).; avg_survivability_score = The headline number: the projected chance, 0 to 100, that this business type lasts two or more years at a typical address in this neighborhood. Use this column to answer 'where should I open X'.; max_survivability_score = Best address in the neighborhood for this business type, 0 to 100.; the rest are in the README
# Recipe 1, Where should I open a given business in this metro? Filter business_subtype to the type (for example italian-restaurant), sort by avg_survivability_score descending, read the top rows: those neighborhoods are where that business is projected to last two or more years most often. neighborhood_rank_for_business_subtype gives the same order as a number.
# Recipe 2, What should I open in a given neighborhood? Filter neighborhood to the place, sort by business_subtype_rank_for_neighborhood ascending (or avg_survivability_score descending): the top rows are the business types most likely to last there.
# Recipe 3, How do two neighborhoods compare for the same business? Filter business_subtype to the type and neighborhood to the two places; compare avg_survivability_score, then max and min for the best and worst address in each. A gap of 5 points or more is material; the confidence bounds say how firm it is.
# Questions this file answers, with worked examples: https://streetspring.com/resources/datasets/washington-dc-survivability-scores-2026
city,neighborhood,business_subtype,business_type_lookup,avg_survivability_score,max_survivability_score,min_survivability_score,UPPER_BOUND_MAX_SURVIVABILITY,LOWER_BOUND_MAX_SURVIVABILITY,UPPER_BOUND_MIN_SURVIVABILITY,LOWER_BOUND_MIN_SURVIVABILITY,neighborhood_rank_for_business_subtype,tier_of_neighborhood_for_business_subtype,business_subtype_rank_for_neighborhood,tier_of_business_subtype_for_neighborhood,total_ranked_neighborhoods_for_business_subtype,year,source_url_neighborhood_rank,source_url_business_subtype_rank,methodology_url,source_article_url,min_2yr_failure_rate,max_2yr_failure_rate,employment_rate,vacancy_rate,competitor_count,income_rank,income_score,pct_high_income,income_tier,income_metro_percentile,income_national_percentile,poverty_rate,median_age,pct_bachelor_plus,avg_household_size,median_commute_minutes,pct_housing_post_2000,data_source
washington-dc,adams-morgan,german-restaurant,German Restaurant,78.5,81.3,75.9,82.1,80.2,76.9,75.1,15,Great,26,Good,83,2026,/resources/guides/washington-dc/survivability/german-restaurant,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,18.7,24.1,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,juice-smoothie-bar,"Juices, Smoothies & Acai",75.4,77.2,72.3,78.2,76.3,73.2,71.6,64,Below-average,91,Poor,83,2026,/resources/guides/washington-dc/survivability/juice-smoothie-bar,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,22.8,27.7,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,liquor-store,Liquor / Alcohol Store,77.7,80.0,75.5,80.5,78.9,77.1,74.7,12,Great,56,Average,83,2026,/resources/guides/washington-dc/survivability/liquor-store,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,20.0,24.5,0.9841,0.1011,2,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,greek-restaurant,Greek Restaurant,76.5,79.0,74.5,79.9,78.2,75.6,74.1,37,Average,82,Below-average,83,2026,/resources/guides/washington-dc/survivability/greek-restaurant,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,21.0,25.5,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,vietnamese-restaurant,Vietnamese Restaurant,78.0,80.8,75.9,81.7,79.8,76.9,75.0,24,Good,42,Good,83,2026,/resources/guides/washington-dc/survivability/vietnamese-restaurant,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,19.2,24.1,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,japanese-sushi-restaurant,Japanese / Sushi Restaurant,79.5,81.8,77.2,82.2,80.8,78.0,76.3,6,Great,13,Great,83,2026,/resources/guides/washington-dc/survivability/japanese-sushi-restaurant,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,18.2,22.8,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,physical-therapy-clinic,Physical Therapy,81.7,83.6,79.0,84.3,82.1,80.3,78.1,6,Great,4,Great,83,2026,/resources/guides/washington-dc/survivability/physical-therapy-clinic,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,16.4,21.0,0.9841,0.1011,1,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,modern-european-restaurant,Modern European Restaurant,77.5,80.0,75.0,80.6,79.0,75.9,74.3,29,Good,63,Average,83,2026,/resources/guides/washington-dc/survivability/modern-european-restaurant,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,20.0,25.0,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,dentist-office,Dentist,80.3,83.2,77.2,83.8,81.7,78.9,76.4,17,Good,8,Great,83,2026,/resources/guides/washington-dc/survivability/dentist-office,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,16.8,22.8,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,polish-restaurant,Polish Restaurant,77.9,81.3,75.0,81.9,80.4,75.7,74.5,36,Average,44,Good,83,2026,/resources/guides/washington-dc/survivability/polish-restaurant,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,18.7,25.0,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,nicaraguan-restaurant,Nicaraguan Restaurant,78.4,80.8,75.9,81.8,79.9,76.8,75.4,31,Good,30,Good,83,2026,/resources/guides/washington-dc/survivability/nicaraguan-restaurant,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,19.2,24.1,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,mental-health-clinic,Psychiatrists & Psychologists,81.6,83.6,79.0,84.1,82.2,80.5,78.4,12,Great,5,Great,83,2026,/resources/guides/washington-dc/survivability/mental-health-clinic,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,16.4,21.0,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,cambodian-restaurant,Cambodian Restaurant,78.4,80.8,76.8,81.6,80.0,77.7,76.2,23,Good,29,Good,83,2026,/resources/guides/washington-dc/survivability/cambodian-restaurant,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,19.2,23.2,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,nail-salon,Nail Salon,76.7,79.5,72.8,80.2,78.3,74.1,72.2,50,Below-average,77,Below-average,83,2026,/resources/guides/washington-dc/survivability/nail-salon,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,20.5,27.2,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,barbecue-restaurant,Barbecue Restaurant,74.7,76.8,72.8,77.7,75.9,73.7,71.9,15,Great,95,Poor,83,2026,/resources/guides/washington-dc/survivability/barbecue-restaurant,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,23.2,27.2,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,indonesian-restaurant,Indonesian Restaurant,78.5,81.8,75.0,82.4,80.7,76.1,74.1,31,Good,27,Good,83,2026,/resources/guides/washington-dc/survivability/indonesian-restaurant,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,18.2,25.0,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,singaporean-restaurant,Singaporean Restaurant,76.5,80.0,73.7,80.5,79.1,74.7,73.0,64,Below-average,83,Below-average,83,2026,/resources/guides/washington-dc/survivability/singaporean-restaurant,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,20.0,26.3,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,russian-restaurant,Russian Restaurant,78.6,81.8,75.5,82.5,80.9,76.3,74.5,23,Good,25,Good,83,2026,/resources/guides/washington-dc/survivability/russian-restaurant,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,18.2,24.5,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,convenience-store,Convenience Store,77.0,78.7,74.2,79.5,77.3,75.5,73.3,37,Average,72,Below-average,83,2026,/resources/guides/washington-dc/survivability/convenience-store,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,21.3,25.8,0.9841,0.1011,5,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,south-american-restaurant,South American Restaurant,77.9,80.0,75.9,80.5,78.8,76.6,75.0,24,Good,45,Average,83,2026,/resources/guides/washington-dc/survivability/south-american-restaurant,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,20.0,24.1,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,cafe,Cafe,68.8,71.4,67.8,72.0,70.7,68.7,67.2,55,Below-average,105,Poor,83,2026,/resources/guides/washington-dc/survivability/cafe,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,28.6,32.2,0.9841,0.1011,3,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,fish-chips-restaurant,Fish & Chips Restaurant,71.2,73.2,68.7,73.7,72.4,69.6,68.0,10,Great,102,Poor,83,2026,/resources/guides/washington-dc/survivability/fish-chips-restaurant,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,26.8,31.3,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,persian-restaurant,Persian Restaurant,66.8,68.2,65.5,68.8,67.3,66.4,64.7,65,Below-average,109,Poor,83,2026,/resources/guides/washington-dc/survivability/persian-restaurant,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,31.8,34.5,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,vegan-vegetarian-restaurant,Vegan / Vegetarian Restaurant,67.3,69.2,66.5,70.0,68.4,67.6,65.6,58,Below-average,108,Poor,83,2026,/resources/guides/washington-dc/survivability/vegan-vegetarian-restaurant,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,30.8,33.5,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,kosher-restaurant,Kosher Restaurant,76.9,79.5,74.1,80.4,78.7,75.0,73.5,77,Poor,75,Below-average,83,2026,/resources/guides/washington-dc/survivability/kosher-restaurant,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,20.5,25.9,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,hot-dog-stand,Hot Dog Stand,78.0,80.4,76.3,81.1,79.6,77.3,75.6,25,Good,40,Good,83,2026,/resources/guides/washington-dc/survivability/hot-dog-stand,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,19.6,23.7,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,belgian-restaurant,Belgian Restaurant,77.5,79.0,75.0,79.5,78.1,75.7,74.5,65,Below-average,62,Average,83,2026,/resources/guides/washington-dc/survivability/belgian-restaurant,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,21.0,25.0,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,diner,Diner,77.1,80.8,74.5,81.3,79.8,75.5,73.9,64,Below-average,69,Below-average,83,2026,/resources/guides/washington-dc/survivability/diner,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,19.2,25.5,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
washington-dc,adams-morgan,eye-care-center,Eye Care Center,79.3,80.7,78.5,81.2,79.3,79.6,77.8,5,Great,17,Great,83,2026,/resources/guides/washington-dc/survivability/eye-care-center,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/washington-dc/neighborhoods/adams-morgan/business-survivability,19.3,21.5,0.9841,0.1011,0,,161689,0.7752,Middle,67.6,89.2,0.0629,37.8,0.9001,1.62,32.1,0.1229,StreetSpring Survivability Dataset 2026
