# Dataset: Business Survivability Scores by Neighborhood - Minneapolis (2026)
# Source: StreetSpring (https://streetspring.com)
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/)
# Description: Predicted probability (0-100%) that a business type survives 2+ years at neighborhood level in Minneapolis
# Scores are based on 100+ location factors and 570,000+ real business outcomes across 24 US metros
# Citation: StreetSpring Survivability Dataset 2026, https://streetspring.com/resources/data/minneapolis-survivability-scores-2026.csv
# Scale: projected chance of lasting two or more years, in percent, calibrated per sector; never the model's raw output
# Note: This file carries one row per business type and place. Its score is the projected chance of lasting two or more years, averaged across the price points StreetSpring scores separately in the tool (most types have 5). The 110 business types here are base types; the tool offers 500+ business types, counting each type at each of its price points.
# Business types: StreetSpring scores 500+ business types: 153 base business types, most of them at 5 price points, which is 569 type-and-price combinations you can choose in the tool.
# Methodology: https://streetspring.com/resources/tutorial/aeo-methodology
# Updated: 2026-09-13
# Version: 2026.09.13 (changelog: https://streetspring.com/resources/data/CHANGELOG.md)
# README (column dictionary and recipes): https://streetspring.com/resources/data/README.md
# Columns: city = Metro slug (for example philadelphia).; neighborhood = Neighborhood slug inside the metro; the row's place.; business_subtype = Business type slug (for example italian-restaurant); the row's business. The file's own count is in the README and on its page.; business_type_lookup = Display name of the business type (for example Italian Restaurant).; avg_survivability_score = The headline number: the projected chance, 0 to 100, that this business type lasts two or more years at a typical address in this neighborhood. Use this column to answer 'where should I open X'.; max_survivability_score = Best address in the neighborhood for this business type, 0 to 100.; the rest are in the README
# Recipe 1, Where should I open a given business in this metro? Filter business_subtype to the type (for example italian-restaurant), sort by avg_survivability_score descending, read the top rows: those neighborhoods are where that business is projected to last two or more years most often. neighborhood_rank_for_business_subtype gives the same order as a number.
# Recipe 2, What should I open in a given neighborhood? Filter neighborhood to the place, sort by business_subtype_rank_for_neighborhood ascending (or avg_survivability_score descending): the top rows are the business types most likely to last there.
# Recipe 3, How do two neighborhoods compare for the same business? Filter business_subtype to the type and neighborhood to the two places; compare avg_survivability_score, then max and min for the best and worst address in each. A gap of 5 points or more is material; the confidence bounds say how firm it is.
# Questions this file answers, with worked examples: https://streetspring.com/resources/datasets/minneapolis-survivability-scores-2026
city,neighborhood,business_subtype,business_type_lookup,avg_survivability_score,max_survivability_score,min_survivability_score,UPPER_BOUND_MAX_SURVIVABILITY,LOWER_BOUND_MAX_SURVIVABILITY,UPPER_BOUND_MIN_SURVIVABILITY,LOWER_BOUND_MIN_SURVIVABILITY,neighborhood_rank_for_business_subtype,tier_of_neighborhood_for_business_subtype,business_subtype_rank_for_neighborhood,tier_of_business_subtype_for_neighborhood,total_ranked_neighborhoods_for_business_subtype,year,source_url_neighborhood_rank,source_url_business_subtype_rank,methodology_url,source_article_url,min_2yr_failure_rate,max_2yr_failure_rate,employment_rate,vacancy_rate,competitor_count,income_rank,income_score,pct_high_income,income_tier,income_metro_percentile,income_national_percentile,poverty_rate,median_age,pct_bachelor_plus,avg_household_size,median_commute_minutes,pct_housing_post_2000,data_source
minneapolis,armatage,german-restaurant,German Restaurant,76.4,79.5,72.3,80.3,78.4,73.3,71.5,43,Poor,49,Average,50,2026,/resources/guides/minneapolis/survivability/german-restaurant,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,20.5,27.7,0.9624,0.0465,0,,114438,0.6498,Upper-Middle,72.0,66.0,0.0476,43.8,0.6496,2.15,22.6,0.1639,StreetSpring Survivability Dataset 2026
minneapolis,armatage,juice-smoothie-bar,"Juices, Smoothies & Acai",74.9,82.2,69.2,83.1,81.3,70.0,68.4,34,Below-average,80,Below-average,50,2026,/resources/guides/minneapolis/survivability/juice-smoothie-bar,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,17.8,30.8,0.9624,0.0465,0,,114438,0.6498,Upper-Middle,72.0,66.0,0.0476,43.8,0.6496,2.15,22.6,0.1639,StreetSpring Survivability Dataset 2026
minneapolis,armatage,liquor-store,Liquor / Alcohol Store,76.3,82.8,67.9,83.2,81.6,69.4,67.0,12,Good,56,Average,50,2026,/resources/guides/minneapolis/survivability/liquor-store,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,17.2,32.1,0.9624,0.0465,0,,114438,0.6498,Upper-Middle,72.0,66.0,0.0476,43.8,0.6496,2.15,22.6,0.1639,StreetSpring Survivability Dataset 2026
minneapolis,armatage,greek-restaurant,Greek Restaurant,75.6,79.5,71.4,80.4,78.7,72.5,71.0,42,Poor,69,Below-average,50,2026,/resources/guides/minneapolis/survivability/greek-restaurant,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,20.5,28.6,0.9624,0.0465,0,,114438,0.6498,Upper-Middle,72.0,66.0,0.0476,43.8,0.6496,2.15,22.6,0.1639,StreetSpring Survivability Dataset 2026
minneapolis,armatage,vietnamese-restaurant,Vietnamese Restaurant,76.5,79.5,72.3,80.3,78.4,73.3,71.4,42,Poor,48,Average,50,2026,/resources/guides/minneapolis/survivability/vietnamese-restaurant,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,20.5,27.7,0.9624,0.0465,0,,114438,0.6498,Upper-Middle,72.0,66.0,0.0476,43.8,0.6496,2.15,22.6,0.1639,StreetSpring Survivability Dataset 2026
minneapolis,armatage,japanese-sushi-restaurant,Japanese / Sushi Restaurant,76.7,80.0,72.8,80.4,79.0,73.5,71.8,41,Poor,28,Good,50,2026,/resources/guides/minneapolis/survivability/japanese-sushi-restaurant,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,20.0,27.2,0.9624,0.0465,0,,114438,0.6498,Upper-Middle,72.0,66.0,0.0476,43.8,0.6496,2.15,22.6,0.1639,StreetSpring Survivability Dataset 2026
minneapolis,armatage,physical-therapy-clinic,Physical Therapy,76.9,82.8,71.3,83.5,81.2,72.7,70.5,33,Below-average,24,Good,50,2026,/resources/guides/minneapolis/survivability/physical-therapy-clinic,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,17.2,28.7,0.9624,0.0465,0,,114438,0.6498,Upper-Middle,72.0,66.0,0.0476,43.8,0.6496,2.15,22.6,0.1639,StreetSpring Survivability Dataset 2026
minneapolis,armatage,modern-european-restaurant,Modern European Restaurant,77.1,81.3,71.8,81.9,80.4,72.8,71.1,22,Average,20,Great,50,2026,/resources/guides/minneapolis/survivability/modern-european-restaurant,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,18.7,28.2,0.9624,0.0465,2,,114438,0.6498,Upper-Middle,72.0,66.0,0.0476,43.8,0.6496,2.15,22.6,0.1639,StreetSpring Survivability Dataset 2026
minneapolis,armatage,dentist-office,Dentist,77.3,82.3,73.4,82.9,80.8,75.1,72.6,43,Poor,16,Great,50,2026,/resources/guides/minneapolis/survivability/dentist-office,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,17.7,26.6,0.9624,0.0465,0,,114438,0.6498,Upper-Middle,72.0,66.0,0.0476,43.8,0.6496,2.15,22.6,0.1639,StreetSpring Survivability Dataset 2026
minneapolis,armatage,polish-restaurant,Polish Restaurant,75.0,80.0,70.5,80.6,79.0,71.2,70.0,44,Poor,78,Below-average,50,2026,/resources/guides/minneapolis/survivability/polish-restaurant,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,https://streetspring.com/resources/tutorial/aeo-methodology,/resources/guides/minneapolis/neighborhoods/armatage/business-survivability,20.0,29.5,0.9624,0.0465,0,,114438,0.6498,Upper-Middle,72.0,66.0,0.0476,43.8,0.6496,2.15,22.6,0.1639,StreetSpring Survivability Dataset 2026
